data_id,id,classe,darija_arabic,darija_arabizi,english,modern_standard_arabic,english_word_count,status,qc_changed_fields,qc_notes
data76694,WIKI_D_06737,D,داويد موريسي فدور الحاكم/فيليب بلايك: هو الرايس ديال المدينة ديال وودبري. كيلعب دور ديال عدو، قاسح، موسواس، وخطير. (السيزون 3 – 4; ضيف السيزون 5),"dawid morissi fdor l7akem/filip blaik: howa rraies dyal lmdina dyal wudbri. kil3ab dor dyal 3adu, qash7, muswas, w khatir. (lsizun 3-4; dif sizun 5)","David Morrissey as The Governor / Philip Blake: The leader of the town of Woodbury. He plays the role of an enemy, ruthless, paranoid, and dangerous. (Seasons 3–4; guest season 5)",ديفيد موريسي بدور الحاكم / فيليب بلايك: زعيم بلدة وودبري. يلعب دور العدو، وهو قاسٍ، مصاب بجنون الارتياب، وخطير. (المواسم 3 – 4؛ ضيف الموسم 5),26,GENERATED,darija_arabic;darija_arabizi;english;modern_standard_arabic,Corrected minor spelling errors in darija_arabic and darija_arabizi; English and MSA faithful and natural.
data76695,DATA_14243,B,"نهار 27 يناير 2009، اللي هو نهار خرج ألبوم ""Working on a Dream"" في ميريكان، جا الإعلان الرسمي ديال الجولة.","nhar 27 yanayr 2009, li howa nhar khrej album ""Working on a Dream"" fi mirikan, ja l'i3lan rrasmi dyal ljawla.","On January 27, 2009, the day the album ""Working on a Dream"" was released in the United States, the official announcement of the tour came.","في السابع والعشرين من يناير عام 2009، يوم صدور ألبوم ""Working on a Dream"" في الولايات المتحدة، جاء الإعلان الرسمي عن الجولة.",28,GENERATED,english;modern_standard_arabic,Minor punctuation fix in English; MSA corrected 'إصدار' to 'صدور' for better naturalness.
data76696,DATA_0791,A,عافاك حيّد صبّاطك,3afak 7yyed SbbaTk,Please take off your shoes,من فضلك اخلع حذاءك,5,PARTIALLY VALIDATED,english,
data76697,WIKI_C_00201,C,الدبور ديال الطين اللي كيشدو و كيبرزطو العناكب باش ياكلوهم الدود ديالهم، بان باللي كياكلو الذكور والإناث ديال العناكب اللي سميتهم Z. sexpunctatus.,"ddabur dyal tin li kyddo w kibrzto l3anakeb bach yaklohom ddod dyalhom, ban bli kiyaklo ddukor w l-inath dyal l3anakeb lli smit-hom Z. sexpunctatus.","Mud wasps, which capture and paralyze spiders as food for their larvae, have been shown to prey on both male and female Z. sexpunctatus spiders.","لقد تبين أن دبابير الطين، التي تصطاد وتعطل العناكب كمصدر غذاء ليرقاتها، تفترس كلا من عناكب ""Z. sexpunctatus"" الذكور والإناث.",24,GENERATED,darija_arabic;darija_arabizi;english,Removed MT artifact '<unk>' from English. Minor spelling corrections in Darija Arabizi for consistency.
data76698,DATA_5431,A,حسّن حسانو جديدة,7ssen 7sano jdida,He got a new haircut,حصل على قصة شعر جديدة,5,PARTIALLY VALIDATED,darija_arabic;darija_arabizi,Corrected Darija Arabic and Arabizi to natural expressions matching the meaning.
data76699,DATA_20633,B,بسباب السمعة ديالو كمحامي، لينكلن إن كتقدم سلسلة ديال المنح الدراسية لكورس ديال المحاماة المسمى Lord Mansfield Scholarship.,"bsbab ssem3a dyalo kmohami, Lincoln Inn katkaddem silsila dyal lmenah dirassiya l cours dyal lmohama lmsemmi Lord Mansfield Scholarship.","Due to his reputation as a barrister, Lincoln's Inn offers a series of scholarships for the Bar Vocational Course named the Lord Mansfield Scholarship.",نظرًا لسمعته كمحامٍ، تقدم رابطة لنكولن إن سلسلة من المنح الدراسية لدورة التدريب المهني في المحاماة تحمل اسم منحة اللورد مانسفيلد.,27,GENERATED,darija_arabizi;english,Corrected English subject-verb agreement and improved fluency; fixed Arabizi mixing English possessive with Darija.
data76700,WIKI_D_08526,D,مالا (1917-2007) هي الزوجة الثانية ديال فلاديك. فلاديك كيحسسها ديما أنها عمرها ما غادي توصل لمستوى د أنيا. واخا حتى هي ناجية وكتهضر مع آرت ف الكتاب كامل، آرت ما كيحاولش يعرف على تجربتها فالهولوكوست.,"mala (1917-2007) hiya zzewja taniya dyal fladek. fladek kay7assesha dyima bli 3omroha ma ghadi tsel lmostawa d anja. wakha ta hiya najiya w kathedder m3a art f lkitab kamel, art ma kay7awelch y3raf 3la tjarbitha f lholocaust.","Mala (1917–2007) is Vladek's second wife. Vladek makes her feel that she can never live up to Anja. Though she too is a survivor and speaks with Art throughout the book, Art makes no attempt to learn about her Holocaust experience.",مالا (1917-2007) هي الزوجة الثانية لفلاديك. فلاديك يجعلها تشعر بأنها لن ترقى أبدًا إلى مستوى أنيا. على الرغم من أنها ناجية أيضًا وتتحدث مع آرت طوال الكتاب، لا يبذل آرت أي محاولة لمعرفة تجربتها في الهولوكوست.,35,GENERATED,darija_arabizi;english;modern_standard_arabic,Corrected named entity 'فلاديك' to 'فلاديك' in Darija Arabic and MSA and 'vladek' to 'fladek' in Arabizi for consistency. Minor wording adjustment in MSA for clarity.
data76701,WIKI_C_05965,C,قول انا (مع جيزي) (بوني سيغلر، جاي جنكينز، فيل هورت، أندريه ليون، مارسيلو فالنزانو، جازمين سوليفان) – 3:33,"qul ana (m3 jizy) (bunny sigler, jay jenkins, phil hurtt, andre lyon, marcello valenzano, jazmine sullivan) – 3:33","""Say I"" (featuring Jeezy) (Bunny Sigler, Jay Jenkins, Phil Hurtt, Andre Lyon, Marcello Valenzano, Jazmine Sullivan) – 3:33",قل أنا (مع جيزي) (بوني سيغلر، جاي جنكينز، فيل هورت، أندريه ليون، مارسيلو فالنزانو، جازمين سوليفان) – 3:33,18,GENERATED,darija_arabizi;english,Corrected spacing and spelling of 'Jeezy' in darija_arabizi and English; fixed spacing around punctuation and time notation in English.
data76702,WIKI_C_02289,C,براندون سو هو فالدور ديال تران: هاد الولد عندو 12 عام هو الزعيم ديال عصابة التنين الشاعل. الشخصية ديالو شبهوها بالقادة ديال الكارن ناشيونال يونيون جوني و لوثر فلان.,brandon soo hoo f ddar dyal tran: had lwalid 3ndo 12 3am houa z3im dyal 3ssaba dyal tnin ch3al. charktar dyalo chbhawha b lqada dyal lkaren national union joni w luther flan.,"Brandon Soo Hoo as Tran: This 12-year-old boy is the leader of the Flaming Dragon gang. His character was compared to the leaders of the Karen National Union, Johnny and Luther Flan.",براندون سو هو في دور تران: هذا الولد الذي يبلغ من العمر 12 عامًا هو زعيم عصابة التنين الشاعل. وقد شبّهوا شخصيته بقادة اتحاد كارين الوطني جوني ولوثر فلان.,29,GENERATED,darija_arabizi;english;modern_standard_arabic,"Corrected English and MSA to remove MT artifacts and placeholders, adjusted register to be faithful to informal Darija. Fixed minor issues in Arabizi for consistency and accuracy."
data76703,WIKI_C_00322,C,حيفا عندها فرقة ديال كرة السلة محترفة، سميتها مكابي حيفا. مكابي حيفا طلعو مؤخرا للدوري الإسرائيلي الممتاز لكرة السلة، يعني القسم اللول. الفرقة كيلعبو في روميما أرينا، اللي كتهز 5 آلاف واحد.,"7ayfa 3ndha ferqa dyal kora dyal slla m7trofa, smiytha makabi 7ayfa. makabi 7ayfa tla3o mo5iran ladwri l-isra2ili l-mumtaz likorat slla, ya3ni l-qism l-lawl. l-ferqa kayle3bo fi romema arena, li kata7oz 5000 wa7d.","Haifa has a professional basketball club, Maccabi Haifa. Maccabi Haifa was recently promoted to the Israeli Basketball Premier League, the top division. The team plays at Romema Arena, which seats 5,000.",تمتلك حيفا نادي كرة سلة محترف، هو مكابي حيفا. تمت ترقية مكابي حيفا مؤخرًا إلى الدوري الإسرائيلي الممتاز لكرة السلة، وهو الدرجة الأولى. يلعب الفريق في ساحة روميما، التي تتسع لخمسة آلاف متفرج.,32,GENERATED,darija_arabizi;english,"Removed '@,@' artifact from English; corrected minor typo in darija_arabizi 'smiyt7a' to 'smiytha'."
data76704,WIKI_C_11448,C,حملة ديال قنطرة الإمبراطور، واحد الجمعية ماشي ربحية ف سان فرانسيسكو بدات ف شهر 9 عام 2013، كتخدم باش تكرم الحياة و تزيد باللي خلا الإمبراطور نورتون.,"7amla dyal qantrat l-imbarator, wa7d jm3iya machi rba7iya f san fransisko bdat f shahr 9 3am 2013, khedma bach tkrim l7ayat w tzid bli khlla l-imbarator norton.","The Emperor's Bridge Campaign, a San Francisco based nonprofit launched in September 2013, works to honor the life and advance the legacy of Emperor Norton.",حملة جسر الإمبراطور، وهي منظمة غير ربحية مقرها سان فرانسيسكو تأسست في سبتمبر 2013، تعمل على تكريم حياة الإمبراطور نورتون وتعزيز إرثه.,27,GENERATED,english,Removed MT artifact '@-@' from English.
data76705,WIKI_C_07507,C,بقى مور كيصبغ فالمشغل ديالو ف أفوكا حتى وصل ل 95 عام، حبساتو لامراضية وضعاف ليه الشوف. فنفس الوقت تقريبا مشا لواحد دار العجزة ف أفوكا.,"bqa mor kaysbo8 f l mchghal dyalo f afoka 7ta wsl l 95 3am, 7bsato l amradia w d3af lih shuf. f nafs lwa9t ta9riban msha l wa7d dar l 3ajaza f afoka.","Moore continued to paint at his studio in Avoca until he was 95, stopped by arthritis and poor eyesight. At about the same time, he moved into a nursing home in Avoca.",استمر مور في الرسم في مرسمه في أفوكا حتى بلغ الخامسة والتسعين عامًا، توقف بسبب التهاب المفاصل وضعف بصره. في نفس الوقت تقريبًا، انتقل إلى دار رعاية المسنين في أفوكا.,26,GENERATED,darija_arabizi;english;modern_standard_arabic,Corrected place name from 'أفريكا' to 'أفوكا' in MSA. Fixed spacing and capitalization in Arabizi. Improved English phrasing and article usage.
data76706,WIKI_D_10569,D,واحد البرنامج ديال الفن العمومي بدا ف 1999 مع التنمية ديال المارينا، كجزء من واحد الاتفاقية ديال التخطيط بين الشركات اللي دارو التنمية (كريست نيكلسون و بيرسيمون هومز) و مجلس نورث سومرست. واحد الطريق ديال الفن كيدوز على 28 عمل فني عمومي فالمارينا و التنمية ديال آشلاندز.,"wa7d lbarnej dyal lfan l3omoumi bda f 1999 m3a ttnmiya dyal lmarina, k jz min wa7d littifaqiya dyal ttkhtit bin sharikat li daro ttnmiya (crest nicholson w persimmon homes) w majlis north somerset. wa7d tari9 dyal lfan kaydouz 3la 28 3amal fanni 3omoumi f lmarina w ttnmiya dyal ashlands.","A public art programme started in 1999 with the marina development, as part of a planning agreement between the developers (Crest Nicholson and Persimmon Homes) and North Somerset Council. An art trail passes by 28 public artworks in the marina and Ashlands development.",بدأ برنامج فن عام في عام 1999 مع تطوير المارينا، كجزء من اتفاقية تخطيط بين الشركات التي قامت بالتنمية (كريست نيكلسون وبيرسيمون هومز) ومجلس نورث سومرست. يمر مسار فني على 28 عملاً فنياً عاماً في المارينا وتنمية آشلاندز.,47,GENERATED,darija_arabizi;english;modern_standard_arabic,Corrected minor spacing and spelling in darija_arabizi; improved English and MSA for naturalness and faithfulness without over-formalisation.
