data_id,id,classe,darija_arabic,darija_arabizi,english,modern_standard_arabic,english_word_count,status,qc_changed_fields,qc_notes
data76250,WIKI_D_06312,D,شي حاله ديال مرض ولا جرحه عندها علاقه بالبيدويات كاتبان بالزربه باعراض اللي عندها علاقه بالوقت اللي تعرض فيه الواحد للمبيد. الحالات كيتصنفوا علي انهم مهنيه الي التعرض وقع فالخدمه، الا كانت الحاله انتحار ولا محاوله انتحار.,"shi 7ala dyal marad wla jra7a 3ndha 3ala9a belbidawiyat katban bezrba b a3rad elli 3ndha 3ala9a belwaqt elli t3rred fih lwa7d lelmebid. l7alat kitssnafo 3la annom mhaniyya ila t3rred w9a3 fel7dma, illa kant l7ala int7ar wla mo7awlet int7ar.","a case of pesticide-related illness or injury is characterized by an acute onset of symptoms that are temporally related to pesticide exposure. cases are classified as occupational if exposure occurs at work, unless the case was a suicide or an attempted suicide.",تتميز حاله مرض او اصابه لها علاقه بالمبيدات بظهور مفاجي للاعراض التي ترتبط زمنيا بالتعرض للمبيد. تصنف الحالات علي انها مهنيه اذا وقع التعرض في العمل، الا اذا كانت الحاله انتحارا او محاوله انتحار.,42,CLEAN,darija_arabic;english;modern_standard_arabic,"Normalized fields: darija_arabic, english, modern_standard_arabic."
data76251,DATA_20266,B,المفاوضات بين البرلمان الاوروبي و مجلس وزرا اوروبا مازالو مستمرين. شي اتفاق ماڭاديش يبان قبل 2014.,lmafawadat bin lborlaman l orobi o mjliss wuzara oropa mazalo mostamrine. shi ittifaq maghadish yban qbel 2o14.,the negotiations between the european parliament and the council of european ministers are still ongoing. no deal will appear before 2014.,تستمر المفاوضات بين البرلمان الاوروبي ومجلس وزرا اوروبا. ما زال الاتفاق غير متوقع قبل عام 2014.,21,CLEAN,darija_arabic;darija_arabizi;english;modern_standard_arabic,"Normalized fields: darija_arabic, darija_arabizi, english, modern_standard_arabic."
data76252,WIKI_C_00649,C,الحركه السلبيه ناقصه - شي مفصل ولا كثر ما كيتحركش مزيان بشكل منتظم. الامراض اللي كتجي بالزربه بحال الروماتيزم لا.,7araka salbiya naqsa-chi mafsel wla ktar ma kayt7arrakch mzyan b-shkl muntazim. l-amrad lli katji b-zreba b7al rhumatizm la.,negative movement is reduced - one or more joints do not move well in a regular way. diseases that come quickly like arthritis are not included.,الحركه السلبيه ناقصه - مفصل واحد او اكثر ما كيتحركش مزيان بشكل منتظم. الامراض اللي كتجي بسرعه بحال الروماتيزم لا.,26,CLEAN,darija_arabic;darija_arabizi;english;modern_standard_arabic,"Normalized fields: darija_arabic, darija_arabizi, english, modern_standard_arabic."
data76253,DATA_9902,A,علاش مابڭيتيش تشڭل راسك,3lach mabghitich tchghl rassk,why do not you want to get busy?,لماذا لم ترغب في تشغيل نفسك؟,8,CLEAN,darija_arabic;english,"Normalized fields: darija_arabic, english."
data76254,DATA_18856,B,"ليون بسمارك ""بيكس"" بيدربيك (10 مارس 1903 - 6 ڭشت 1931) كان كورنيتيست جاز مريكي، عازف بيانو جاز وملحن.","lyon bismark ""bix"" beiderbecke (10 mars 19o3-6 ghusht 1931) kan cornetist jazz mrikani, 3azef piano jazz o mullahin.","leon bismark ""bix"" beiderbecke (march 10, 1903 – august 6, 1931) was an american jazz cornetist, jazz pianist, and composer.","كان ليون بيسمارك ""بيكس"" بايدربيك (10 مارس 1903 - 6 اغسطس 1931) عازف كورنيت جاز امريكي، وعازف بيانو جاز، وملحن.",20,CLEAN,darija_arabic;darija_arabizi;english;modern_standard_arabic,"Normalized fields: darija_arabic, darija_arabizi, english, modern_standard_arabic."
data76255,WIKI_C_07406,C,ف 16 يناير 2013، الدكتوره اليسون ر. تعلنات هي الرييسه 17 ديال لافاييت واول مرا تكون رييسه. شدات الخدمه ف 1 يوليوز 2013، بلاصه الرييس اللي مشا دانيال وايس.,"f 16 yanayer 2o13, ddoktora alison r. t3lnat hiya r-ra2isa 17 dyal lafayette w awal mra tkoun ra2isa. shdat lkhidma f 1 yulyuz 2o13, blaset r2is lli msha daniel weiss.","on january 16, 2013, dr. alison r. was announced as lafayette's 17th and first female president. she took office on july 1, 2013, replacing outgoing president daniel weiss.",في 16 يناير 2013، اعلنت الدكتوره اليسون ر. انها الرييسه السابعه عشره لجامعه لافاييت واول امراه تكون رييسه. تولت المنصب في 1 يوليو 2013، خلفا للرييس دانيال وايس.,28,CLEAN,darija_arabic;darija_arabizi;english;modern_standard_arabic,"Normalized fields: darija_arabic, darija_arabizi, english, modern_standard_arabic."
data76256,WIKI_D_05979,D,الافلام ديال عام 1997: قصه واقعيه و Photographing Fairies استلهمو من الاحداث اللي دارت ب Cottingley Fairies. التصاور تباروداو فواحد الكتاب ديال 1994 اللي كتبوه تيري جونز وبراين فراود، Lady Cottington's Pressed Fairy Book.,"l aflam dyal 3am 1997: qissat waqi3iya w photographing fairies istalamnu man l a7dath li darro b cottingley fairies. tssawer tbarudaw f wa7d lktab dyal 1994 li katbo terry jones w brian froud, lady cottingtons pressed fairy book.","the 1997 films: a true story and photographing fairies were inspired by the events surrounding the cottingley fairies. the photographs were parodied in a 1994 book written by terry jones and brian froud, lady cottington's pressed fairy book.","استلهمت افلام عام 1997: ""قصه حقيقيه"" و""Photographing Fairies"" من الاحداث المحيطه بجنيات كوتينغلي. تم السخريه من الصور في كتاب صدر عام 1994 بقلم تيري جونز وبراين فراود، وهو ""Lady Cottington's Pressed Fairy Book"".",38,FLAGGED,darija_arabic;darija_arabizi;english;modern_standard_arabic;status,"Normalized fields: darija_arabic, darija_arabizi, english, modern_standard_arabic. Language mismatch: Darija Arabic field contains Latin script. Language mismatch: MSA field contains Latin script."
data76257,DATA_18062,B,لڭه الاشاره الامريكيه ولات كتقبلها بزاف ديال الكليات بحال لڭه اجنبيه، و بزاف ديال الولايات كيفرضو يقبلوها.,"lughat l ishara l amirikiyya wlat katqblha bzzaf dyal l-kulliyat bhal lugha ajnabiyya, o bzzaf dyal l-wilayat kayfrdu yqbluha.","american sign language is now accepted by many colleges as a foreign language, and many states require accepting it.",لغه الاشاره الامريكيه اصبحت تقبل من طرف العديد من الكليات كلغه اجنبيه، والعديد من الولايات تفرض قبولها.,19,CLEAN,darija_arabic;darija_arabizi;english;modern_standard_arabic,"Normalized fields: darija_arabic, darija_arabizi, english, modern_standard_arabic."
data76258,DATA_3149,A,واش كاين نبيد محلي بشكال خاص؟,wach kayn nabid ma7ali bchkal khas?,is there a local wine with a special character?,هل يوجد نبيذ محلي بشكل خاص؟,9,CLEAN,darija_arabizi;english,"Normalized fields: darija_arabizi, english."
data76259,DATA_8939,A,انا ڭادي نسترد حقي,ana ghadi nstaredd 7a9i,i will take back what's mine,ساستعيد ما هو لي,6,CLEAN,darija_arabic;english;modern_standard_arabic,"Normalized fields: darija_arabic, english, modern_standard_arabic."
data76260,DATA_21964,B,تكرم بجوايز مركز كينيدي ف 1980. وف 1984 رونالد ريڭان عطاه وسام الحريه الرياسي.,tkarram b jawayiz markaz kennedy f 1980. w f 1984 ronald reagan 3tah wisam lhurriya rriasi.,"he received the kennedy center honors in 1980. in 1984, ronald reagan awarded him the presidential medal of freedom.",تكرم بجوايز مركز كينيدي عام 1980. وفي عام 1984، منح رونالد ريغان وسام الحريه الرياسي.,19,CLEAN,darija_arabic;darija_arabizi;english;modern_standard_arabic,"Normalized fields: darija_arabic, darija_arabizi, english, modern_standard_arabic."
data76261,DATA_1582,A,واو، كنت كانظن واش ڭادي تقول ليا بلي حنا محتاجين الحاجات المهمه!,"wow, knt kanzun wach ghadi tgol lia bli 7na ma7tajin l7ajat lmohima!","wow, i thought you would tell me that we need the important things!",يا له من امر! كنت اعتقد انك ستقول لي اننا بحاجه الي الاشيا المهمه!,13,CLEAN,darija_arabic;english;modern_standard_arabic,"Normalized fields: darija_arabic, english, modern_standard_arabic."
data76262,DATA_20712,B,تي شورت كحل مزير قال كولبير باللي ديال اندرسون كوبر ديال سي ان ان، حيت ديما كيبان فالكوارث الطبيعيه اللي كيقدمها كوبر.,"t-shirt kahal mziyer gal colbert belli dyal anderson cooper dyal cnn, hit dima kayban f l-kawarith t-tabi3iya li kayqaddemha cooper.","a ""tight black t-shirt"" that colbert said belonged to cnn's anderson cooper, because he always appears during natural disasters reported by cooper.",قميص اسود ضيق قال كولبير انه يعود لمقدم الاخبار في شبكه سي ان ان اندرسون كوبر، لانه يظهر دايما اثنا الكوارث الطبيعيه التي يغطيها كوبر.,22,CLEAN,darija_arabic;darija_arabizi;english;modern_standard_arabic,"Normalized fields: darija_arabic, darija_arabizi, english, modern_standard_arabic."
data76263,DATA_1160,A,وه و عندي حتا شي صباعات!,ooh o 3ndi 7ta chi sbb3at!,"ooh, i do not even have any gloves!",اوه، ليس لدي اي قفازات!,8,CLEAN,darija_arabic;darija_arabizi;english;modern_standard_arabic,"Normalized fields: darija_arabic, darija_arabizi, english, modern_standard_arabic."
data76264,DATA_1846,A,موحال واش عاقل عليا انا,mohal wash 3aqel 3liya ana,it is unlikely that i remember him,من المستحيل ان اكون عاقلا تجاهه,7,CLEAN,darija_arabic;english;modern_standard_arabic,"Normalized fields: darija_arabic, english, modern_standard_arabic."
data76265,WIKI_C_10736,C,علي حساب المورخه ماري نايت، التعويذه 1117 (شي 1991 - 1786 قبل الميلاد) ديال نصوص التوابيت المصريه القديمه تقدر تكون كتشير بالهيروڭليفيه لواحد البنت اللي مامطراش ('m't'):,"3la hesab lmo2arkha mary knight, ta3wiza 1117 (chi 1991-1786 qbel milad) dyal nsoos tawabit masriya qdima qder tkoun ktshir blheroglifia lwa7d lbint li mamtarrash (mt):","according to historian mary knight, spell 1117 (c. 1991–1786 bce) of the ancient egyptian coffin texts may refer in hieroglyphs to an uncircumcised girl ('m't'):",وفقا للمورخه ماري نايت، قد تشير التعويذه 1117 (حوالي 1991-1786 قبل الميلاد) من نصوص التوابيت المصريه القديمه في الهيروغليفيه الي فتاه غير مختونه ('م't'):,25,FLAGGED,darija_arabic;darija_arabizi;english;modern_standard_arabic;status,"Normalized fields: darija_arabic, darija_arabizi, english, modern_standard_arabic. Language mismatch: Darija Arabic field contains Latin script. Language mismatch: MSA field contains Latin script."
